"Computer Name","IP Address","OS","CPU","Last Report Time"
"102OCCLT006","172.16.4.195","Win7 6.1.7601","2500 MHz Core i5-6300U","Wed, 30 Oct 2019 14:53:04 +0000"
"102OCCLT004","172.16.6.83
172.25.3.16","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:54:46 +0000"
"102OCCLT003","172.19.182.195
10.33.6.191","Win7 6.1.7601","2300 MHz Core i5-5300U","Wed, 30 Oct 2019 11:07:43 +0000"
"102OCCLT002","172.16.7.13
172.19.127.19","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:15:52 +0000"
"102NYPPC006","172.25.19.97","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:47:35 +0000"
"102NPYPC990","172.25.19.111","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:07:51 +0000"
"102NPYPC011","172.25.19.58","Win10 10.0.17134.1006 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:03:41 +0000"
"102NPYPC006","10.88.104.136","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:23:16 +0000"
"102OCCLT005","172.25.2.40","Win10 10.0.17134.1009 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:58:37 +0000"
"102NPYPC005","172.25.18.71","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:07:10 +0000"
"102OCCPC008","172.25.3.115","Win10 10.0.17134.1009 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:14:12 +0000"
"102OCCPC010","172.25.101.177","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:11:05 +0000"
"102PALPC004","172.25.21.43","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:02:27 +0000"
"102PALPC003","172.25.20.56","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:16:31 +0000"
"102PALPC002","172.25.20.86","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 17:50:46 +0000"
"102PALPC001","172.25.21.246","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 17:41:31 +0000"
"102OPSPC005","172.25.6.47","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:50:12 +0000"
"102OPSPC003","172.25.2.79","Win7 6.1.7601","2900 MHz Xeon W-2102","Tue, 05 Nov 2019 17:04:08 +0000"
"102OPSPC002","172.25.7.104","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:03:43 +0000"
"102OCCPC009","172.25.2.88","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:19:40 +0000"
"102OPSLT019","172.16.5.183","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 14:00:47 +0000"
"102OPSLT008","192.168.1.87
172.19.175.52","Win10 10.0.17134.1040 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Sun, 03 Nov 2019 18:10:20 +0000"
"102OPSLT007","172.16.3.148","Win10 10.0.17134.1009 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 29 Oct 2019 11:52:52 +0000"
"102OPSLT006","172.16.5.235","Win10 10.0.17134.950 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 15:27:07 +0000"
"102OPSLT002","172.16.4.43
169.254.181.143","Win10 10.0.17134.1 (1803)","1900 MHz Core i5-8350U","Tue, 05 Nov 2019 18:06:08 +0000"
"102OPSLT001","172.16.6.217","Win10 10.0.17134.1 (1803)","1900 MHz Core i5-8350U","Wed, 30 Oct 2019 12:13:53 +0000"
"102OCCPC012","172.25.5.164","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Thu, 31 Oct 2019 17:44:54 +0000"
"102OCCPC011","172.25.101.178","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:51:38 +0000"
"102OPSLT014","172.16.3.169","Win10 10.0.18362.30 (1903)","1800 MHz Core i5-8250U","Tue, 05 Nov 2019 16:42:32 +0000"
"102HIMLT001","172.19.172.174
192.168.254.8","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 14:25:21 +0000"
"102NPYPC004","172.25.19.235","Win10 10.0.17134.1009 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:13:17 +0000"
"102NPYPC002","172.25.18.26","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:59:11 +0000"
"102INRPC004","172.25.20.65","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 17:58:47 +0000"
"102INRPC003","172.25.21.73","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:40:26 +0000"
"102INRPC002","172.25.19.7","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:22:29 +0000"
"102INRPC001","172.25.21.100","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:13:56 +0000"
"102INRLT001","172.25.19.24","Win10 10.0.17134.1 (1803)","2200 MHz Ryzen 7 PRO 2700U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:35:10 +0000"
"102IMDPC990","172.25.20.26","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:13:01 +0000"
"102IMDPC004","172.23.111.213","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:16:32 +0000"
"102INRPC005","172.25.19.75","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 17:20:37 +0000"
"102IMDPC001","172.25.20.35","Win10 10.0.17134.984 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:10:51 +0000"
"102HRMPC002","172.25.6.33","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:51:42 +0000"
"102HRMPC001","172.25.6.38","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:27:53 +0000"
"102HRDLT006","172.16.6.175","Win10 10.0.17134.1009 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Fri, 25 Oct 2019 19:11:06 +0000"
"102HRDLT005","172.25.9.215","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:42:42 +0000"
"102HRDLT003","172.16.7.153","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:09:02 +0000"
"102HRDLT001","169.254.199.219
172.25.13.196","Win10 10.0.17134.648 (1803)","2200 MHz Ryzen 7 PRO 2700U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:40:38 +0000"
"102HRBPC001","172.25.13.250","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:05:56 +0000"
"102IMDLT001","172.25.21.147","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:31:01 +0000"
"102NPYPC003","172.25.19.49","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:14:14 +0000"
"102IPHPC001","172.25.16.42","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:09:38 +0000"
"102IPMPC003","172.25.4.57","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:02:39 +0000"
"102NPYPC001","172.25.19.168","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:12:45 +0000"
"102NPYLT001","192.168.1.99
172.19.175.73","Win10 10.0.17134.407 (1803)","1900 MHz Core i5-8350U","Tue, 05 Nov 2019 11:19:52 +0000"
"102MEDPC001","172.25.5.216","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 17:53:18 +0000"
"102LW1PC990","172.25.21.135","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 17:57:59 +0000"
"102LW1LT007","172.16.4.242","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:58:59 +0000"
"102LW1LT006","172.16.0.205
172.25.21.111","Win7 6.1.7601","2500 MHz Core i5-4300U","Tue, 05 Nov 2019 17:32:49 +0000"
"102LW1LT005","172.16.5.151
172.25.21.93","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:12:52 +0000"
"102IPMPC002","172.25.5.105","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:11:38 +0000"
"102LW1LT004","172.16.3.43","Win10 10.0.17134.1 (1803)","1900 MHz Core i5-8350U","Tue, 05 Nov 2019 18:14:52 +0000"
"102LDRPC004","10.88.80.70","Win10 10.0.17134.829 (1803)","2900 MHz Core i5-4570T","Tue, 05 Nov 2019 18:12:57 +0000"
"102IVTPC002","172.25.19.179","Win10 10.0.17134.1006 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:16:27 +0000"
"102IVTPC001","172.25.19.201","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:09:37 +0000"
"102IRDPC003","172.23.113.18","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:29:02 +0000"
"102IPMPC100","172.25.4.79","Win7 6.1.7601","3300 MHz Core i5-4590","Sun, 03 Nov 2019 17:04:15 +0000"
"102IPMPC005","172.25.5.148","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:09:01 +0000"
"102IPMPC004","172.25.5.218","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 17:44:10 +0000"
"102LW1LT003","172.16.0.171","Win7 6.1.7601","2500 MHz Core i5-4300U","Tue, 05 Nov 2019 18:16:04 +0000"
"102PALPC006","172.25.22.62","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:10:40 +0000"
"102ERDPC990","172.25.22.32","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 17:48:01 +0000"
"102ERDPC006","172.25.21.172","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:55:44 +0000"
"102CCRLT001","192.168.1.117
172.19.172.106","Win10 10.0.17134.590 (1803)","2200 MHz Ryzen 7 PRO 2700U w/ Radeon Vega Mobile Gfx","Mon, 04 Nov 2019 10:45:41 +0000"
"102CAFPC050","172.25.9.26","Win10 10.0.17134.829 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 16:14:14 +0000"
"102CAFPC015","172.25.12.84","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:04:27 +0000"
"102CAFPC014","172.16.4.25","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:34:18 +0000"
"102CAFPC013","172.25.9.202","Win10 10.0.17134.885 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:15:47 +0000"
"102CAFPC012","172.25.13.115","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:16:47 +0000"
"102CAFPC011","172.25.13.79","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:13:45 +0000"
"102CCRPC001","172.25.25.78","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:10:25 +0000"
"102CAFPC010","172.25.13.78","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:13:30 +0000"
"102CAFPC008","172.25.13.246","Win10 10.0.17134.829 (1803)","3300 MHz Core i5-4590","Tue, 05 Nov 2019 16:08:59 +0000"
"102CAFPC007","172.25.13.72","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:10:28 +0000"
"102CAFPC006","172.25.13.68","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:52 +0000"
"102CAFPC005","172.25.13.181","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:05:23 +0000"
"102CAFPC004","172.25.13.59","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:09:22 +0000"
"102CAFPC003","172.25.176.186","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:07:22 +0000"
"102CAFPC002","172.25.9.63","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:09:01 +0000"
"102CAFPC009","172.25.13.40","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:03:28 +0000"
"102CAFPC001","172.25.9.81","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:14:50 +0000"
"102CCRPC002","172.25.25.55","Win10 10.0.17134.885 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:12:48 +0000"
"102CCRPC004","172.25.20.42","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:15:30 +0000"
"102CSMPC001","172.25.17.116","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:33:14 +0000"
"102COUPC991","10.88.120.113","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 15:14:07 +0000"
"102COUPC990","10.88.120.206","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:56:40 +0000"
"102COUPC002","10.88.120.203","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:13:05 +0000"
"102COUPC001","10.88.120.25","Win10 10.0.17134.829 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:12:00 +0000"
"102CMGPC003","172.25.22.76","Win10 10.0.17134.829 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 16:26:16 +0000"
"102CMGPC002","172.25.22.42","Win10 10.0.17134.590 (1803)","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:03:01 +0000"
"102CCRPC003","172.25.20.14","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:13:47 +0000"
"102CDIPC001","172.23.106.124","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:11:38 +0000"
"102CDILT001","172.23.106.133","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:56:55 +0000"
"102CCRPC011","172.25.21.92","Win10 10.0.17134.885 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:09:18 +0000"
"102CCRPC010","172.25.21.56","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:24:31 +0000"
"102CCRPC009","172.25.25.93","Win10 10.0.17134.885 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:07:09 +0000"
"102CCRPC008","172.25.21.233","Win10 10.0.17134.885 (1803)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:15:51 +0000"
"102CCRPC006","172.25.20.68","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:07:15 +0000"
"102CCRPC005","172.25.21.64","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:14:00 +0000"
"102CDILT003","169.254.82.117
172.23.107.203","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:52:22 +0000"
"102CSMPC011","172.25.17.187","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:33:31 +0000"
"102CAFLT030","172.16.1.213","Win10 10.0.17134.1 (1803)","2300 MHz Core i5-5300U","Thu, 31 Oct 2019 19:11:26 +0000"
"102CAFLT001","172.16.6.181","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 16:21:40 +0000"
"101VOLLT001","192.168.2.10
172.19.172.123","Win10 10.0.17134.1 (1803)","2300 MHz Core i5-5300U","Mon, 04 Nov 2019 02:22:20 +0000"
"101TRNPC004","172.23.113.221","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:56:19 +0000"
"101TRNPC003","172.23.113.75","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:09:56 +0000"
"101TRNPC002","172.23.112.232","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:03:26 +0000"
"101TRNPC001","172.23.112.243","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:04:29 +0000"
"101SPDPC990","172.23.100.18","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:06:00 +0000"
"101SPDPC031","172.23.103.92","Win10 10.0.17134.984 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:05:20 +0000"
"101VOLLT002","192.168.1.16
172.19.175.100","Win10 10.0.17134.1 (1803)","1900 MHz Core i5-8350U","Sun, 03 Nov 2019 22:48:30 +0000"
"101SPDPC029","172.23.103.34","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:14:06 +0000"
"101SPDPC027","172.23.103.95","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 16:33:04 +0000"
"101SPDPC026","172.23.103.177","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:15:02 +0000"
"101SPDPC025","172.23.103.167","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:31:12 +0000"
"101SPDPC024","172.23.103.37","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:13:25 +0000"
"101SPDPC023","172.23.103.166","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:14:22 +0000"
"101SPDPC022","172.23.103.188","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:52:52 +0000"
"101SPDPC021","172.23.100.94","Win10 10.0.17134.885 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:14:27 +0000"
"101SPDPC028","172.23.103.67","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:16:16 +0000"
"102CAFLT002","10.0.0.126
172.19.173.133","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Mon, 04 Nov 2019 23:54:28 +0000"
"101VOLPC001","172.23.111.71","Win10 10.0.14393.2248 (1607)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:02:23 +0000"
"101VOLPC004","172.23.111.118","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:09:58 +0000"
"102BIOLT004","172.16.1.44","Win10 10.0.17134.590 (1803)","2600 MHz Core i5-4310U","Tue, 05 Nov 2019 17:41:36 +0000"
"102BIOLT003","172.16.7.95","Win10 10.0.17134.590 (1803)","2700 MHz Core i7-4600U","Tue, 05 Nov 2019 17:11:40 +0000"
"102BDC008","172.25.19.152","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:14:34 +0000"
"102BDC007","172.25.19.41","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:16:30 +0000"
"102BDC006","172.25.19.54","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:16:30 +0000"
"102BDC005","172.25.19.131","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:12:40 +0000"
"102BDC004","172.25.19.77","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:06:47 +0000"
"101VOLPC003","172.23.111.31","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 18:05:50 +0000"
"102BDC003","172.25.18.88","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:15:09 +0000"
"102BDC001","172.25.19.192","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:06:55 +0000"
"102AUXPC001","172.25.5.109","Win10 10.0.17134.1009 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:11:46 +0000"
"102ACNLT004","172.16.3.38","Win7 6.1.7601","2500 MHz Core i5-6300U","Fri, 01 Nov 2019 15:50:50 +0000"
"101VOLPC008","172.23.111.226","Win10 10.0.17134.1 (1803)","2100 MHz Core i5-8500T","Mon, 04 Nov 2019 22:38:47 +0000"
"101VOLPC007","172.23.111.50","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:06:05 +0000"
"101VOLPC006","172.23.111.206","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 18:02:25 +0000"
"101VOLPC005","172.23.111.87","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 17:57:04 +0000"
"102BDC002","172.25.19.250","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:05:33 +0000"
"102ERDPC007","172.25.17.223","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 17:51:02 +0000"
"102CSTLT002","172.16.2.166
172.25.19.101","Win7 6.1.7601","2800 MHz Core i7-6600U","Mon, 04 Nov 2019 01:46:25 +0000"
"102CSTLT004","172.16.2.228","Win7 6.1.7601","2500 MHz Core i5-6300U","Fri, 01 Nov 2019 19:14:31 +0000"
"102ENRLT001","172.16.0.121","Win10 10.0.17134.984 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:14:24 +0000"
"102EMSPCBCANEW","172.25.4.20","Win10 10.0.17134.1009 (1803)","3300 MHz Core i5-4590","Mon, 04 Nov 2019 19:04:17 +0000"
"102EMSPC993","172.25.23.201","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:01:59 +0000"
"102EMSPC991","172.25.22.19","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:10:20 +0000"
"102EMSPC990","172.25.22.20","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 17:53:52 +0000"
"102EMSPC025NEW","172.25.5.173","Win10 10.0.17134.1009 (1803)","3300 MHz Core i5-4590","Mon, 04 Nov 2019 19:00:39 +0000"
"102EMSPC025","172.25.21.129","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:09:23 +0000"
"102ENRLT002","172.16.4.210","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:16:45 +0000"
"102EMSPC021","172.25.23.161","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 18:14:43 +0000"
"102EMSPC019","172.25.21.235","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:08:55 +0000"
"102EMSPC018","172.16.0.243","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:48:33 +0000"
"102EMSPC017","172.25.21.182","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:07:54 +0000"
"102EMSPC016","172.25.20.44","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:13:56 +0000"
"102EMSPC015","172.25.21.186","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:45:14 +0000"
"102EMSPC014","172.25.21.26","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:10:38 +0000"
"102EMSPC013","172.25.21.104","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:33 +0000"
"102EMSPC020","172.25.22.38","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 18:08:43 +0000"
"102EMSPC012","172.25.21.211","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:58:40 +0000"
"102ENRLT003","172.16.6.120","Win10 10.0.17134.984 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:59:00 +0000"
"102ENRLT005","172.16.4.13","Win10 10.0.17134.885 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:10:20 +0000"
"102ERDPC005","172.25.20.53","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:13:06 +0000"
"102ERDPC004","172.25.23.186","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:05:01 +0000"
"102ERDPC003","172.25.23.55","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:14:26 +0000"
